"TIME_IN","COUNTRY","CITY","ADDRESS_CLEAN","LAT","LNG"
"2016-02-18 00:58:14","中国","上海市","中国%20上海市",31.2491617100151,121.487899485695
"2016-02-18 01:13:33","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-02-20 07:53:14","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-02-20 09:40:21","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-02-21 16:57:37","中国","上海市","中国%20上海市",31.2491617100151,121.487899485695
"2016-02-24 20:53:54","中国","杭州市","中国%20杭州市",30.2592444615361,120.21937541572
"2016-02-24 21:56:54","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-02-25 11:59:25","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-02-28 09:20:53","中国","烟台市","中国%20烟台市",37.5365615628596,121.309555030085
"2016-02-28 10:10:58","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-02-28 21:59:51","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-02-29 11:21:08","中国","武汉市","中国%20武汉市",30.5810841269208,114.316200102681
"2016-03-01 15:05:26","中国","上海市","中国%20上海市",31.2491617100151,121.487899485695
"2016-03-01 18:16:40","中国","太原市","中国%20太原市",37.8902770539675,112.550863589055
"2016-03-02 00:25:00","中国","上海市","中国%20上海市",31.2491617100151,121.487899485695
"2016-03-03 11:24:24","中国","南京市","中国%20南京市",32.0572355018059,118.778074408026
"2016-03-04 09:07:44","中国","成都市","中国%20成都市",30.6799428454196,104.067923463304
"2016-03-04 11:05:33","中国","上海市","中国%20上海市",31.2491617100151,121.487899485695
"2016-03-05 10:07:01","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-03-06 20:14:45","中国","成都市","中国%20成都市",30.6799428454196,104.067923463304
"2016-03-07 17:19:05","中国","武汉市","中国%20武汉市",30.5810841269208,114.316200102681
"2016-03-08 05:31:35","美国","纽约市","美国%20纽约市",22.5536733159771,114.139447249982
"2016-03-08 09:00:40","中国","沈阳","中国%20沈阳",41.8086447835157,123.432790921605
"2016-03-08 09:23:14","中国","北京市","中国%20北京市",39.9299857780802,116.395645037879
"2016-03-08 11:14:26","中国","上海市","中国%20上海市",31.2491617100151,121.487899485695
"2016-03-08 11:28:26","中国","上海市","中国%20上海市",31.2491617100151,121.487899485695
"2016-03-08 14:32:03","美国","硅谷市","美国%20硅谷市",40.6835116151438,122.261387331503
